"id","company_name","similar_name"
"2279","Galaxy Digital","Delphi Digital"
"2280","Galaxy Digital","Bitwise"
"2281","Galaxy Digital","Alameda Research"
"2282","Galaxy Digital","ConsenSys"
"2283","Galaxy Digital","Blockstation"
"2284","Galaxy Digital","Bridgewater Associates"
"2285","Circle","Blockstation"
"2286","Circle","CODEX"
"2287","Circle","Arweave"
"2288","Circle","Phemex"
"2289","Circle","DeversiFi"
"2290","Circle","Conflux"
"2291","Circle","Nash"
"2292","Circle","Footprint Analytics"
"2293","Circle","Blox"
"2294","Circle","MyCointainer"
"2295","Launchpool Labs","#Hashed"
"2296","Launchpool Labs","Draper Goren Holm"
"2297","Launchpool Labs","EMURGO"
"2298","Launchpool Labs","Tachyon"
"2299","Launchpool Labs","Node Capital"
"2300","Launchpool Labs","BlockVC"
"2301","Launchpool Labs","Bloccelerate"
"2302","Launchpool Labs","Xpring"
"2303","Launchpool Labs","MINERSET"
"2304","Launchpool Labs","Worthpad"
"2305","Morningstar Ventures","Haun Ventures"
"2306","Morningstar Ventures","Andreessen Horowitz"
"2307","Morningstar Ventures","ConsenSys"
"2308","Morningstar Ventures","Digital Finance Group"
"2309","Morningstar Ventures","Draper Goren Holm"
"2310","Morningstar Ventures","Huobi Global"
"2311","Morningstar Ventures","Multicoin Capital"
"2312","Morningstar Ventures","Invictus Capital"
"2313","Morningstar Ventures","Galaxy Digital"
"2314","Morningstar Ventures","Xpring"
"2315","Matterblock","DeFiance Capital"
"2316","Matterblock","Delphi Digital"
"2317","Matterblock","GhostRider Ventures"
"2318","Matterblock","Coinbase Ventures"
"2319","Matterblock","Node Capital"
"2320","Matterblock","EMURGO"
"2321","Matterblock","CoinGecko"
"2322","Matterblock","Invictus Capital"
"2323","Matterblock","Bloccelerate"
"2324","Matterblock","Three Arrows Capital"
"2325","Bity","Switchere"
"2326","Bity","MXC"
"2327","Bity","dex.blue"
"2328","Bity","Revolut"
"2329","Bity","Mt. Gox"
"2330","Bity","Currency.com"
"2331","Bity","Binance"
"2332","Bity","SIBEX"
"2333","Bity","Crypto.com"
"2334","Bity","Bakkt"
"2335","BitMEX","Bityard"
"2336","BitMEX","Bitstamp"
"2337","BitMEX","BigONE"
"2338","BitMEX","NSBroker"
"2339","BitMEX","Currency.com"
"2340","BitMEX","Bitspark"
"2341","BitMEX","Alameda Research"
"2342","BitMEX","Nash"
"2343","BitMEX","Bitfury"
"2344","BitMEX","Blockchain Transparency Institute"
"2345","ConsenSys","Civil"
"2346","ConsenSys","MINERSET"
"2347","ConsenSys","Blockchain, Inc."
"2348","ConsenSys","OpenCrowd"
"2349","ConsenSys","Bridgewater Associates"
"2350","ConsenSys","Ambire"
"2351","ConsenSys","Agoric"
"2352","ConsenSys","Footprint Analytics"
"2353","ConsenSys","Openledger"
"2354","ConsenSys","Glassnode"
"2355","Dfinity","Meta"
"2356","Dfinity","Cartesi"
"2357","Dfinity","Visa"
"2358","Dfinity","CertiK"
"2359","Dfinity","EMURGO"
"2360","Dfinity","New Alchemy"
"2361","Dfinity","Electric Coin Company"
"2362","Dfinity","EZPostage"
"2363","Dfinity","Strike"
"2364","Dfinity","stakefish"
"2365","LimeWire","Coinbase NFT"
"2366","LimeWire","Magic Eden"
"2367","LimeWire","Dapper Labs"
"2368","LimeWire","Crypto.com NFT"
"2369","LimeWire","LooksRare"
"2370","LimeWire","Singular"
"2371","LimeWire","OpenSea"
"2372","LimeWire","Autograph"
"2373","LimeWire","Solanart"
"2374","CoinDesk","Real Time Crypto"
"2375","CoinDesk","BlockDown"
"2376","CoinDesk","Blockworks"
"2377","CoinDesk","Decrypt"
"2378","CoinDesk","TF Blockchain"
"2379","CoinDesk","Cointelegraph"
"2380","CoinDesk","Civil"
"2381","CoinDesk","Cryptonites"
"2382","CoinDesk","The Block"
"2383","CoinDesk","Crypto Briefing"
"2384","Three Arrows Capital","ConsenSys"
"2385","Three Arrows Capital","Andreessen Horowitz"
"2386","Three Arrows Capital","Genesis Group"
"2387","Three Arrows Capital","Reflective Ventures"
"2388","Three Arrows Capital","Invictus Capital"
"2389","Three Arrows Capital","Galaxy Digital"
"2390","Three Arrows Capital","Haun Ventures"
"2391","Three Arrows Capital","Bridgewater Associates"
"2392","Three Arrows Capital","Animoca Brands"
"2393","Three Arrows Capital","Ark Invest"
"2394","Magic Eden","OpenSea"
"2395","Magic Eden","Coinbase NFT"
"2396","Magic Eden","LimeWire"
"2397","Magic Eden","Dapper Labs"
"2398","Magic Eden","Crypto.com NFT"
"2399","Magic Eden","Solanart"
"2400","Magic Eden","Autograph"
"2401","Magic Eden","LooksRare"
"2402","Magic Eden","Singular"
"2403","Decrypt","BlockDown"
"2404","Decrypt","CryptoPanic"
"2405","Decrypt","Crypto Briefing"
"2406","Decrypt","Cryptonites"
"2407","Decrypt","Real Time Crypto"
"2408","Decrypt","Civil"
"2409","Decrypt","Cointelegraph"
"2410","Decrypt","CoinDesk"
"2411","Decrypt","Blockworks"
"2412","Decrypt","CryptoSlate"
"2413","Bakkt","Bitstamp"
"2414","Bakkt","Rain"
"2415","Bakkt","Bybit"
"2416","Bakkt","Mt. Gox"
"2417","Bakkt","BitMEX"
"2418","Bakkt","Bitbuy"
"2419","Bakkt","Worthpad"
"2420","Bakkt","Decoin"
"2421","Bakkt","BW.com"
"2422","Bakkt","Huobi Global"
"2423","Coinbase NFT","LimeWire"
"2424","Coinbase NFT","OpenSea"
"2425","Coinbase NFT","Solanart"
"2426","Coinbase NFT","Crypto.com NFT"
"2427","Coinbase NFT","LooksRare"
"2428","Coinbase NFT","Autograph"
"2429","Coinbase NFT","Singular"
"2430","Coinbase NFT","Dapper Labs"
"2431","Coinbase NFT","Magic Eden"
"2432","Bridgewater Associates","Alameda Research"
"2433","Bridgewater Associates","Node Capital"
"2434","Bridgewater Associates","Ascensive Assets"
"2435","Bridgewater Associates","Reflective Ventures"
"2436","Bridgewater Associates","Delphi Digital"
"2437","Bridgewater Associates","Multicoin Capital"
"2438","Bridgewater Associates","Draper Goren Holm"
"2439","Bridgewater Associates","BlockVC"
"2440","Bridgewater Associates","ConsenSys"
"2441","Bridgewater Associates","Three Arrows Capital"
"2442","Paradigm","Pithia"
"2443","Paradigm","Andreessen Horowitz"
"2444","Paradigm","Bloccelerate"
"2445","Paradigm","Coinbase Ventures"
"2446","Paradigm","Morningstar Ventures"
"2447","Paradigm","Animoca Brands"
"2448","Paradigm","GhostRider Ventures"
"2449","Paradigm","Draper Goren Holm"
"2450","Paradigm","Invictus Capital"
"2451","Paradigm","Union Square Ventures"
"2452","GhostRider Ventures","Reflective Ventures"
"2453","GhostRider Ventures","Union Square Ventures"
"2454","GhostRider Ventures","Multicoin Capital"
"2455","GhostRider Ventures","Xpring"
"2456","GhostRider Ventures","Worthpad"
"2457","GhostRider Ventures","Pantera Capital"
"2458","GhostRider Ventures","Ark Invest"
"2459","GhostRider Ventures","Paradigm"
"2460","GhostRider Ventures","Delphi Digital"
"2461","GhostRider Ventures","CoinGecko"
"2462","Crypto.com NFT","LimeWire"
"2463","Crypto.com NFT","LooksRare"
"2464","Crypto.com NFT","Singular"
"2465","Crypto.com NFT","Autograph"
"2466","Crypto.com NFT","Dapper Labs"
"2467","Crypto.com NFT","Solanart"
"2468","Crypto.com NFT","Coinbase NFT"
"2469","Crypto.com NFT","Magic Eden"
"2470","Crypto.com NFT","OpenSea"
"2471","LooksRare","Singular"
"2472","LooksRare","Autograph"
"2473","LooksRare","Crypto.com NFT"
"2474","LooksRare","Solanart"
"2475","LooksRare","LimeWire"
"2476","LooksRare","OpenSea"
"2477","LooksRare","Coinbase NFT"
"2478","LooksRare","Magic Eden"
"2479","LooksRare","Dapper Labs"
"2480","Singular","Solanart"
"2481","Singular","OpenSea"
"2482","Singular","Autograph"
"2483","Singular","Coinbase NFT"
"2484","Singular","Magic Eden"
"2485","Singular","LimeWire"
"2486","Singular","LooksRare"
"2487","Singular","Dapper Labs"
"2488","Singular","Crypto.com NFT"
"2489","Input Output","Neo Foundation"
"2490","Input Output","Crypto Briefing"
"2491","Input Output","Strix Leviathan"
"2492","Input Output","Delphi Digital"
"2493","Input Output","stakefish"
"2494","Input Output","Node Capital"
"2495","Input Output","TokenAnalyst"
"2496","Input Output","Dapper Labs"
"2497","Input Output","Alameda Research"
"2498","Input Output","Animoca Brands"
"2499","Solanart","Autograph"
"2500","Solanart","LooksRare"
"2501","Solanart","Coinbase NFT"
"2502","Solanart","OpenSea"
"2503","Solanart","Magic Eden"
"2504","Solanart","LimeWire"
"2505","Solanart","Dapper Labs"
"2506","Solanart","Crypto.com NFT"
"2507","Solanart","Singular"
"2508","GiveCrypto","Tezos Foundation"
"2509","GiveCrypto","Neo Foundation"
"2510","GiveCrypto","Bitcoin Foundation"
"2511","GiveCrypto","Litecoin Foundation"
"2512","GiveCrypto","Dash Foundation"
"2513","GiveCrypto","Cardano Foundation"
"2514","GiveCrypto","Luna Foundation Guard"
"2515","GiveCrypto","Coin Center"
"2516","GiveCrypto","Ethereum Foundation"
"2517","GiveCrypto","IOTA Foundation"
"2518","Ava Labs","ARYZE"
"2519","Ava Labs","New Alchemy"
"2520","Ava Labs","Celsius Network"
"2521","Ava Labs","ZenLedger"
"2522","Ava Labs","SolRazr"
"2523","Ava Labs","Onomy Protocol"
"2524","Ava Labs","TaxBit"
"2525","Ava Labs","MVP Workshop"
"2526","Ava Labs","Digital Assets Data"
"2527","Ava Labs","Transparent Systems"
"2528","Haun Ventures","Morningstar Ventures"
"2529","Haun Ventures","Xpring"
"2530","Haun Ventures","Multicoin Capital"
"2531","Haun Ventures","Pithia"
"2532","Haun Ventures","Draper Goren Holm"
"2533","Haun Ventures","Bridgewater Associates"
"2534","Haun Ventures","BlockVC"
"2535","Haun Ventures","Delphi Digital"
"2536","Haun Ventures","Digital Currency Group"
"2537","Haun Ventures","Paradigm"
"2538","Ascensive Assets","Jsquare"
"2539","Ascensive Assets","Goldman Sachs"
"2540","Ascensive Assets","Blockchain Capital"
"2541","Ascensive Assets","Bloccelerate"
"2542","Ascensive Assets","Draper Goren Holm"
"2543","Ascensive Assets","Paradigm"
"2544","Ascensive Assets","Alameda Research"
"2545","Ascensive Assets","Bridgewater Associates"
"2546","Ascensive Assets","ConsenSys"
"2547","Ascensive Assets","Multicoin Capital"
"2548","Kusama Kingdom","Yuga Labs"
"2549","Kusama Kingdom","Bored Ape Yacht Club"
"2550","Yuga Labs","Kusama Kingdom"
"2551","Yuga Labs","Bored Ape Yacht Club"
"2552","Block","Parity Technologies"
"2553","Block","CertiK"
"2554","Block","Sky Mavis"
"2555","Block","SmartContract"
"2556","Block","R3"
"2557","Block","Terraform Labs"
"2558","Block","Ava Labs"
"2559","Block","Agoric"
"2560","Block","EMURGO"
"2561","Block","Omise"
"2562","Jsquare","Pithia"
"2563","Jsquare","Animoca Brands"
"2564","Jsquare","Haun Ventures"
"2565","Jsquare","DeFiance Capital"
"2566","Jsquare","Three Arrows Capital"
"2567","Jsquare","Ark Invest"
"2568","Jsquare","GhostRider Ventures"
"2569","Jsquare","Morningstar Ventures"
"2570","Jsquare","Union Square Ventures"
"2571","Jsquare","Invictus Capital"
"2572","Optimism","Crypto Capital"
"2573","Optimism","Revolut"
"2574","Optimism","Nym"
"2575","Optimism","Ignite"
"2576","Optimism","ConsenSys"
"2577","Optimism","Stellar Development Foundation"
"2578","Optimism","TaxBit"
"2579","Optimism","MVP Workshop"
"2580","Optimism","Openledger"
"2581","Optimism","Gitcoin"
"2582","Reflexer Labs","Mastercard"
"2583","Reflexer Labs","Electric Coin Company"
"2584","Reflexer Labs","BitGo"
"2585","Reflexer Labs","Stellar Development Foundation"
"2586","Reflexer Labs","Lendroid"
"2587","Reflexer Labs","Ignite"
"2588","Reflexer Labs","Block.one"
"2589","Reflexer Labs","Blockstation"
"2590","Reflexer Labs","Chainalysis"
"2591","Reflexer Labs","Terraform Labs"
"2592","CoinList","Bit.com"
"2593","CoinList","Huobi Global"
"2594","CoinList","Switchere"
"2595","CoinList","Kraken"
"2596","CoinList","Dolomite"
"2597","CoinList","FTX"
"2598","CoinList","Currency.com"
"2599","CoinList","Bitfinex"
"2600","CoinList","ShortHop"
"2601","CoinList","PrimeBit"
"2602","FTX US Derivatives (formerly LedgerX)","Rain"
"2603","FTX US Derivatives (formerly LedgerX)","Gemini"
"2604","FTX US Derivatives (formerly LedgerX)","PrimeXBT"
"2605","FTX US Derivatives (formerly LedgerX)","Binance.US"
"2606","FTX US Derivatives (formerly LedgerX)","HitBTC"
"2607","FTX US Derivatives (formerly LedgerX)","Currency.com"
"2608","FTX US Derivatives (formerly LedgerX)","SwissBorg"
"2609","FTX US Derivatives (formerly LedgerX)","OKX"
"2610","FTX US Derivatives (formerly LedgerX)","Bity"
"2611","FTX US Derivatives (formerly LedgerX)","Binance"
"2612","Bored Ape Yacht Club","Yuga Labs"
"2613","Bored Ape Yacht Club","Kusama Kingdom"
"2614","Sky Mavis","OpenCrowd"
"2615","Sky Mavis","Arweave"
"2616","Sky Mavis","MyCointainer"
"2617","Sky Mavis","Block.one"
"2618","Sky Mavis","stakefish"
"2619","Sky Mavis","Jelurida"
"2620","Sky Mavis","Transparent Systems"
"2621","Sky Mavis","Core Scientific"
"2622","Sky Mavis","Dfinity"
"2623","Sky Mavis","Casa"
"2624","Digital Finance Group","Union Square Ventures"
"2625","Digital Finance Group","Morningstar Ventures"
"2626","Digital Finance Group","Pithia"
"2627","Digital Finance Group","Multicoin Capital"
"2628","Digital Finance Group","CoinGecko"
"2629","Digital Finance Group","Jsquare"
"2630","Digital Finance Group","Xpring"
"2631","Digital Finance Group","Pantera Capital"
"2632","Digital Finance Group","Ark Invest"
"2633","Digital Finance Group","Andreessen Horowitz"
"2634","Quadency","#Hashed"
"2635","Quadency","Casa"
"2636","Quadency","Block"
"2637","Quadency","SmartContract"
"2638","Quadency","Reflexer Labs"
"2639","Quadency","Optimism"
"2640","Quadency","Solana"
"2641","Quadency","Hyperledger"
"2642","Quadency","WhaleFin"
"2643","Quadency","Chainalysis"
"2644","SwissBorg","Crypto.com"
"2645","SwissBorg","Switchere"
"2646","SwissBorg","Bitspark"
"2647","SwissBorg","Worthpad"
"2648","SwissBorg","BitMEX"
"2649","SwissBorg","Swyftx"
"2650","SwissBorg","Kraken"
"2651","SwissBorg","Dolomite"
"2652","SwissBorg","Currency.com"
"2653","SwissBorg","BTSE"
"2654","Delphi Digital","IntoTheBlock"
"2655","Delphi Digital","GhostRider Ventures"
"2656","Delphi Digital","Mastercard"
"2657","Delphi Digital","Circle"
"2658","Delphi Digital","Hyperledger"
"2659","Delphi Digital","Cardano Foundation"
"2660","Delphi Digital","Cartesi"
"2661","Delphi Digital","Matterblock"
"2662","Delphi Digital","Crypto Capital"
"2663","Delphi Digital","Bitfury"
"2664","DeFiance Capital","Goldman Sachs"
"2665","DeFiance Capital","Coinbase Ventures"
"2666","DeFiance Capital","Invictus Capital"
"2667","DeFiance Capital","Multicoin Capital"
"2668","DeFiance Capital","Blockchain Capital"
"2669","DeFiance Capital","GhostRider Ventures"
"2670","DeFiance Capital","Pithia"
"2671","DeFiance Capital","Xpring"
"2672","DeFiance Capital","BlockVC"
"2673","DeFiance Capital","Pantera Capital"
"2674","CoinGecko","Goldman Sachs"
"2675","CoinGecko","Invictus Capital"
"2676","CoinGecko","Galaxy Digital"
"2677","CoinGecko","WTIA Cascadia Blockchain Council"
"2678","CoinGecko","Matterblock"
"2679","CoinGecko","Santiment"
"2680","CoinGecko","TF Blockchain"
"2681","CoinGecko","Paradigm"
"2682","CoinGecko","Node Capital"
"2683","CoinGecko","Chainalysis"
"2684","Meta","Truffle"
"2685","Meta","Dfinity"
"2686","Meta","Tradeium"
"2687","Meta","Symbiosis Labs"
"2688","Meta","Crypto Capital"
"2689","Meta","stakefish"
"2690","Meta","Jelurida"
"2691","Meta","Parity Technologies"
"2692","Meta","Lightning Labs"
"2693","Meta","Glassnode"
"2694","Ark Invest","Ascensive Assets"
"2695","Ark Invest","Huobi Global"
"2696","Ark Invest","GhostRider Ventures"
"2697","Ark Invest","Coinbase Ventures"
"2698","Ark Invest","Three Arrows Capital"
"2699","Ark Invest","Draper Goren Holm"
"2700","Ark Invest","Pantera Capital"
"2701","Ark Invest","Bridgewater Associates"
"2702","Ark Invest","Digital Currency Group"
"2703","Ark Invest","Multicoin Capital"
"2704","Terraform Labs","Electric Coin Company"
"2705","Terraform Labs","New Alchemy"
"2706","Terraform Labs","tZERO"
"2707","Terraform Labs","Sky Mavis"
"2708","Terraform Labs","Block.one"
"2709","Terraform Labs","Ambire"
"2710","Terraform Labs","Dfinity"
"2711","Terraform Labs","Blox"
"2712","Terraform Labs","STASIS"
"2713","Terraform Labs","Civil"
"2714","Luna Foundation Guard","Litecoin Foundation"
"2715","Luna Foundation Guard","Bitcoin Foundation"
"2716","Luna Foundation Guard","#Hashed"
"2717","Luna Foundation Guard","WhaleFin"
"2718","Luna Foundation Guard","Dash Foundation"
"2719","Luna Foundation Guard","Blockstation"
"2720","Luna Foundation Guard","Securitize"
"2721","Luna Foundation Guard","Fidelity Investments"
"2722","Luna Foundation Guard","Coin Center"
"2723","Luna Foundation Guard","Invictus Capital"
"2724","Coinbase Ventures","Multicoin Capital"
"2725","Coinbase Ventures","Haun Ventures"
"2726","Coinbase Ventures","CoinGecko"
"2727","Coinbase Ventures","Invictus Capital"
"2728","Coinbase Ventures","Bloccelerate"
"2729","Coinbase Ventures","Worthpad"
"2730","Coinbase Ventures","Node Capital"
"2731","Coinbase Ventures","Digital Currency Group"
"2732","Coinbase Ventures","Digital Finance Group"
"2733","Coinbase Ventures","Jsquare"
"2734","IntoTheBlock","Neo Foundation"
"2735","IntoTheBlock","Coin Metrics"
"2736","IntoTheBlock","OpenCrowd"
"2737","IntoTheBlock","ZenLedger"
"2738","IntoTheBlock","Santiment"
"2739","IntoTheBlock","CME Group"
"2740","IntoTheBlock","SmartContract"
"2741","IntoTheBlock","R3"
"2742","IntoTheBlock","Bitwise"
"2743","IntoTheBlock","Stably"
"2744","Alameda Research","Huobi Global"
"2745","Alameda Research","Genesis Group"
"2746","Alameda Research","DeFiance Capital"
"2747","Alameda Research","Bitfury"
"2748","Alameda Research","Santiment"
"2749","Alameda Research","Bitwise"
"2750","Alameda Research","Input Output"
"2751","Alameda Research","BitMEX"
"2752","Alameda Research","Bloccelerate"
"2753","Alameda Research","Ark Invest"
"2754","OpenSea","LooksRare"
"2755","OpenSea","Dapper Labs"
"2756","OpenSea","Coinbase NFT"
"2757","OpenSea","Magic Eden"
"2758","OpenSea","Singular"
"2759","OpenSea","Crypto.com NFT"
"2760","OpenSea","Solanart"
"2761","OpenSea","LimeWire"
"2762","OpenSea","Autograph"
"2763","Symbiosis Labs","Blockchain, Inc."
"2764","Symbiosis Labs","Poloniex"
"2765","Symbiosis Labs","Terraform Labs"
"2766","Symbiosis Labs","Crypto.com"
"2767","Symbiosis Labs","Optimism"
"2768","Symbiosis Labs","Blockstation"
"2769","Symbiosis Labs","Switchere"
"2770","Symbiosis Labs","Block"
"2771","Symbiosis Labs","ZenLedger"
"2772","Symbiosis Labs","ZB.com"
"2773","42 Studio","Animoca Brands"
"2774","42 Studio","RTrade Technologies"
"2775","42 Studio","InboundJunction"
"2776","42 Studio","YAP Global"
"2777","42 Studio","Onomy Protocol"
"2778","42 Studio","Issuance"
"2779","42 Studio","TokenMinds"
"2780","42 Studio","OpenCrowd"
"2781","42 Studio","MediaX Agency"
"2782","42 Studio","Conversion Wizards"
"2783","The Block","Real Time Crypto"
"2784","The Block","CoinDesk"
"2785","The Block","Crypto Briefing"
"2786","The Block","Cointelegraph"
"2787","The Block","Cryptonites"
"2788","The Block","Blockworks"
"2789","The Block","CryptoPanic"
"2790","The Block","TF Blockchain"
"2791","The Block","BlockDown"
"2792","The Block","CryptoSlate"
"2793","Cointelegraph","CryptoSlate"
"2794","Cointelegraph","Real Time Crypto"
"2795","Cointelegraph","Blockworks"
"2796","Cointelegraph","CryptoPanic"
"2797","Cointelegraph","CoinDesk"
"2798","Cointelegraph","The Block"
"2799","Cointelegraph","BlockDown"
"2800","Cointelegraph","Crypto Briefing"
"2801","Cointelegraph","TF Blockchain"
"2802","Cointelegraph","Civil"
"2803","Zebu Digital","Issuance"
"2804","Zebu Digital","AZ Blockchain"
"2805","Zebu Digital","Conversion Wizards"
"2806","Zebu Digital","Digital Ark"
"2807","Zebu Digital","YAP Global"
"2808","Zebu Digital","TokenMinds"
"2809","Zebu Digital","EAK Digital"
"2810","Zebu Digital","MediaX Agency"
"2811","Zebu Digital","Paradox Group"
"2812","Zebu Digital","InboundJunction"
"2813","Blockworks","CryptoSlate"
"2814","Blockworks","Crypto Briefing"
"2815","Blockworks","TF Blockchain"
"2816","Blockworks","Decrypt"
"2817","Blockworks","Real Time Crypto"
"2818","Blockworks","CryptoPanic"
"2819","Blockworks","BlockDown"
"2820","Blockworks","Cryptonites"
"2821","Blockworks","Cointelegraph"
"2822","Blockworks","CoinDesk"
"2823","Spendabit","Miner Bros Limited"
"2824","Spendabit","TravelbyBit"
"2825","Spendabit","Coinme"
"2826","Spendabit","MINERSET"
"2827","Spendabit","Bitcoin Gear"
"2828","Spendabit","Bitcoin of America"
"2829","Onomy Protocol","Kraken"
"2830","Onomy Protocol","Amplify Exchange"
"2831","Onomy Protocol","XT.COM Exchange"
"2832","Onomy Protocol","UPbit"
"2833","Onomy Protocol","Overbit"
"2834","Onomy Protocol","SmartFi"
"2835","Onomy Protocol","Gitcoin"
"2836","Onomy Protocol","BitMEX"
"2837","Onomy Protocol","ZBG"
"2838","Onomy Protocol","Hyperledger"
"2839","MINERSET","Issuance"
"2840","MINERSET","Stably"
"2841","MINERSET","Neo Foundation"
"2842","MINERSET","IBM Blockchain"
"2843","MINERSET","Minds + Machines Group Limited"
"2844","MINERSET","Ripple"
"2845","MINERSET","Reflexer Labs"
"2846","MINERSET","Delphi Digital"
"2847","MINERSET","Casa"
"2848","MINERSET","Strike"
"2849","zkLend","Compound"
"2850","zkLend","Band Protocol"
"2851","zkLend","Footprint Analytics"
"2852","zkLend","Lendroid"
"2853","zkLend","Centrifuge"
"2854","zkLend","mStable"
"2855","Autograph","LooksRare"
"2856","Autograph","Magic Eden"
"2857","Autograph","Coinbase NFT"
"2858","Autograph","Singular"
"2859","Autograph","Crypto.com NFT"
"2860","Autograph","Dapper Labs"
"2861","Autograph","LimeWire"
"2862","Autograph","OpenSea"
"2863","Autograph","Solanart"
"2864","Swyftx","Bitstamp"
"2865","Swyftx","Bitcoin of America"
"2866","Swyftx","Exolix"
"2867","Swyftx","bitFlyer"
"2868","Swyftx","MXC"
"2869","Swyftx","ShapeShift"
"2870","Swyftx","Bitfinex"
"2871","Swyftx","FTX"
"2872","Swyftx","WazirX"
"2873","Swyftx","Nash"
"2874","Animoca Brands","Core Scientific"
"2875","Animoca Brands","Enterprise Ethereum Alliance"
"2876","Animoca Brands","Jsquare"
"2877","Animoca Brands","SolRazr"
"2878","Animoca Brands","Optimism"
"2879","Animoca Brands","tZERO"
"2880","Animoca Brands","New Alchemy"
"2881","Animoca Brands","Parity Technologies"
"2882","Animoca Brands","Haun Ventures"
"2883","Animoca Brands","Bridgewater Associates"
"2884","Union Square Ventures","Haun Ventures"
"2885","Union Square Ventures","CoinGecko"
"2886","Union Square Ventures","Jsquare"
"2887","Union Square Ventures","Draper Goren Holm"
"2888","Union Square Ventures","Andreessen Horowitz"
"2889","Union Square Ventures","Ark Invest"
"2890","Union Square Ventures","Worthpad"
"2891","Union Square Ventures","Galaxy Digital"
"2892","Union Square Ventures","Multicoin Capital"
"2893","Union Square Ventures","Morningstar Ventures"
"2894","Dapper Labs","JPMorgan"
"2895","Dapper Labs","Gitcoin"
"2896","Dapper Labs","Parity Technologies"
"2897","Dapper Labs","Animoca Brands"
"2898","Dapper Labs","Singular"
"2899","Dapper Labs","Openledger"
"2900","Dapper Labs","Truffle"
"2901","Dapper Labs","OpenCrowd"
"2902","Dapper Labs","Enterprise Ethereum Alliance"
"2903","Dapper Labs","TokenMinds"
"2904","Blockchain Game Alliance","Dash Foundation"
"2905","Blockchain Game Alliance","IOTA Foundation"
"2906","Blockchain Game Alliance","Tezos Foundation"
"2907","Blockchain Game Alliance","Stellar Development Foundation"
"2908","Blockchain Game Alliance","Ethereum Foundation"
"2909","Blockchain Game Alliance","Neo Foundation"
"2910","Blockchain Game Alliance","Bitcoin Club Malta"
"2911","Blockchain Game Alliance","Crypto Briefing"
"2912","Blockchain Game Alliance","MyCointainer"
"2913","Blockchain Game Alliance","GiveCrypto"
"2914","XT.COM Exchange","NSBroker"
"2915","XT.COM Exchange","BTCMEX"
"2916","XT.COM Exchange","SwapSpace"
"2917","XT.COM Exchange","DeversiFi"
"2918","XT.COM Exchange","Coinbase"
"2919","XT.COM Exchange","Phemex"
"2920","XT.COM Exchange","Switchere"
"2921","XT.COM Exchange","MXC"
"2922","XT.COM Exchange","BaseFEX"
"2923","XT.COM Exchange","Bityard"
"2924","CertiK","SolRazr"
"2925","CertiK","Xpring"
"2926","CertiK","Issuance"
"2927","CertiK","Electric Coin Company"
"2928","CertiK","Hyperledger"
"2929","CertiK","OpenCrowd"
"2930","CertiK","TaxBit"
"2931","CertiK","Digital Assets Data"
"2932","CertiK","Chainalysis"
"2933","CertiK","IntoTheBlock"
"2934","Strike","STASIS"
"2935","Strike","Parity Technologies"
"2936","Strike","R3"
"2937","Strike","Quadency"
"2938","Strike","Lightning Labs"
"2939","Strike","stakefish"
"2940","Strike","Mastercard"
"2941","Strike","Mogul Productions"
"2942","Strike","MyCointainer"
"2943","Strike","ConsenSys"
